dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,generated_at
DM-02-02-06-02,DM-02-02-06-02,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),00:00,02:00,26.875,18.683,4.035,26.754,22.718,0.449,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,16.142,True,False,False,False,3,True,False,7.942,190.62,14,3e-05,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),190.62,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-02-07-03,DM-02-02-07-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (24.1) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (28.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,24.125,29.481,1.567,32.614,31.047,-2.147,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,6.266,False,False,False,False,1,False,False,0.0,0.0,14,3e-05,11.29121,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-02-08-01,DM-02-02-08-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,61.75,56.125,4.412,64.949,60.537,0.537,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,17.648,False,False,False,False,3,True,False,1.792,43.0,14,0.0,0.02554,,43.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-03-03-01,DM-02-03-03-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (41.0) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (49.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,41.0,40.404,1.893,44.189,42.296,0.0,ไม่มีแนวโน้มชัดเจน,False,7.571,True,False,True,False,3,True,False,3.763,90.31,14,0.0,0.1,,90.31,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-03-04-01,DM-02-03-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,81.375,90.606,6.48,103.566,97.086,-0.449,ไม่มีแนวโน้มชัดเจน,False,25.921,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-03-06-01,DM-02-03-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,13.625,15.481,17.54,50.561,33.021,-0.454,ไม่มีแนวโน้มชัดเจน,False,70.16,False,False,False,False,3,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-04-02-01,DM-02-04-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,18.25,21.163,1.662,24.488,22.826,-1.073,ไม่มีแนวโน้มชัดเจน,False,6.649,False,False,False,False,2,True,False,0.0,0.0,14,4e-05,0.16277,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-04-02-02,DM-02-04-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,111.0,127.76,2.954,133.668,130.714,-1.431,ไม่มีแนวโน้มชัดเจน,False,11.817,True,True,True,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-04-03-01,DM-02-04-03-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (167.2) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (395.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,167.25,234.529,79.57,393.668,314.099,-3.22,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,318.279,False,False,False,False,1,False,False,0.0,0.0,14,2e-05,92.62225,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-04-05-01,DM-02-04-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,126.875,117.558,28.559,174.675,146.116,1.073,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,114.234,False,False,False,False,3,True,False,5.817,139.62,14,0.0,0.00347,,139.62,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-04-05-02,DM-02-04-05-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (100.9) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (101.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:30,02:30,100.875,109.567,21.942,153.451,131.509,1.823,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,87.767,False,False,False,False,1,False,False,0.0,0.0,14,0.0,0.00358,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-08-01-01,DM-02-08-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,142.25,135.635,64.207,264.049,199.842,-0.716,ไม่มีแนวโน้มชัดเจน,False,256.828,False,False,False,False,4,False,False,0.0,0.0,14,1e-05,57.98352,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-08-02-01,DM-02-08-02-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (114.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (123.9) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,114.75,121.894,6.048,133.991,127.943,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,24.194,False,False,False,False,1,False,False,0.0,0.0,14,1e-05,51.29945,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-08-03-03,DM-02-08-03-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,137.5,154.587,62.128,278.843,216.715,-0.358,ไม่มีแนวโน้มชัดเจน,False,248.513,False,False,False,False,2,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-08-04-01,DM-02-08-04-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (40.5) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (40.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,40.5,63.529,16.455,96.439,79.984,2.147,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,65.819,True,False,True,False,0,False,False,0.0,0.0,14,3e-05,26.39286,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-12-01-01,DM-02-12-01-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (107.9) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (117.0) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,107.875,126.163,6.473,139.109,132.636,-2.245,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,25.892,False,False,False,False,1,False,False,0.0,0.0,14,0.0,0.66538,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-12-01-03,DM-02-12-01-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (89.1) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (99.6) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:00,02:00,89.125,121.154,12.352,145.857,133.505,-1.706,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,49.406,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-12-02-01,DM-02-12-02-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),01:00,03:00,84.125,81.01,2.292,85.594,83.302,1.347,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,9.168,True,True,True,False,4,False,False,1.365,32.77,14,0.0,0.00079,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),32.77,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-12-02-02,DM-02-12-02-02,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,02:00,04:00,44.0,42.192,1.628,45.448,43.82,1.706,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,6.512,False,False,False,False,6,False,False,0.349,8.38,14,0.0,0.01406,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),8.38,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-12-03-01,DM-02-12-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,65.25,72.712,2.856,78.424,75.568,-0.449,ไม่มีแนวโน้มชัดเจน,False,11.424,False,False,False,False,2,False,False,0.0,0.0,14,1e-05,3.85714,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-01-01,DM-02-13-01-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (82.1) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (91.9) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,82.125,99.644,40.191,180.027,139.836,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,160.766,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-02-02,DM-02-13-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,52.875,61.197,12.531,86.259,73.728,-1.61,ไม่มีแนวโน้มชัดเจน,False,50.124,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-03-01,DM-02-13-03-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (67.5) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (75.0) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,67.5,74.904,3.403,81.71,78.307,-1.968,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,13.613,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,9.5,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-03-02,DM-02-13-03-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,75.875,90.231,31.909,154.048,122.139,0.449,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,127.634,False,False,False,False,3,False,False,0.0,0.0,14,0.0,0.00112,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-04-02,DM-02-13-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,51.625,54.731,2.992,60.715,57.723,-0.358,ไม่มีแนวโน้มชัดเจน,False,11.969,False,False,False,False,1,False,False,0.0,0.0,14,1e-05,6.25,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-05-02,DM-02-13-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,56.625,67.702,5.02,77.742,72.722,-0.988,ไม่มีแนวโน้มชัดเจน,False,20.081,False,False,False,False,0,False,False,0.0,0.0,14,0.00014,140.14835,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-13-06-02,DM-02-13-06-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,72.75,83.25,4.072,91.394,87.322,0.179,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,16.287,False,False,False,False,1,True,False,0.0,0.0,14,1e-05,11.46429,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-03-02,DM-02-14-03-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (98.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (102.6) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,98.75,102.726,27.396,157.519,130.122,-1.789,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,109.585,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,4.91758,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-03-03,DM-02-14-03-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,33.375,35.067,21.867,78.802,56.935,0.358,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,87.47,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-04-03,DM-02-14-04-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (123.4) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (134.2) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,123.375,131.731,3.265,138.262,134.996,-1.706,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,13.062,False,False,False,False,0,False,False,0.0,0.0,14,0.0,4.51107,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-05-02,DM-02-14-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,104.875,112.048,2.961,117.969,115.009,1.61,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,11.843,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-06-01,DM-02-14-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,50.125,53.75,2.21,58.17,55.96,-0.716,ไม่มีแนวโน้มชัดเจน,False,8.84,False,False,False,False,1,False,False,0.0,0.0,14,2e-05,6.17857,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-06-02,DM-02-14-06-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,93.875,104.144,14.663,133.471,118.808,0.629,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,58.653,False,False,False,False,1,False,False,0.0,0.0,14,1e-05,0.88582,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-07-02,DM-02-14-07-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,141.25,160.096,14.114,188.325,174.21,-1.252,ไม่มีแนวโน้มชัดเจน,False,56.457,False,False,False,False,0,False,False,0.0,0.0,14,0.0,17.82143,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-07-03,DM-02-14-07-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,50.375,57.452,4.3,66.052,61.752,-0.629,ไม่มีแนวโน้มชัดเจน,False,17.2,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,17.57967,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-14-08-01,DM-02-14-08-01,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 26 intervals + CUSUM ขยับฐานฉับพลันใน 1-2 วันล่าสุด + แรงดันตกยืนยัน,20:45,22:45,295.5,147.946,2.669,153.285,150.616,0.537,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,10.677,True,True,True,True,26,True,False,87.47,2099.29,14,0.0,0.00726,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),2099.29,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-15-01-01,DM-02-15-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:15,02:15,158.125,159.385,7.35,174.084,166.734,0.0,ไม่มีแนวโน้มชัดเจน,False,29.398,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-15-02-01,DM-02-15-02-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (102.1) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (145.2) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,102.125,107.933,6.212,120.357,114.145,-1.431,ไม่มีแนวโน้มชัดเจน,False,24.848,True,True,True,False,7,True,False,0.0,0.0,14,0.0,0.00113,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-16-02-01,DM-02-16-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,36.625,44.144,13.957,72.058,58.101,-0.988,ไม่มีแนวโน้มชัดเจน,False,55.827,False,False,False,False,1,True,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-02-16-05-01,DM-02-16-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,101.5,83.808,11.125,106.058,94.933,0.358,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,44.5,False,False,False,False,3,False,False,0.776,18.62,14,0.0,0.1,,18.62,RESIDENTIAL,PVC,2026-08-13 08:45:24
